year,run_name,spinup,pool_name,pool_value,pool_units,atmos_c,earth_c,not_tracked
1818,rcp85,0,earth_c,-0.4165,Pg C,0,1,0
1819,rcp85,0,atmos_c,589.793,Pg C,0.948011,0.00127063,0.0507188
1819,rcp85,0,earth_c,-0.4305,Pg C,0,1,0
1820,rcp85,0,atmos_c,589.865,Pg C,0.947892,0.00136541,0.0507423
1820,rcp85,0,earth_c,-0.4445,Pg C,0,1,0
1821,rcp85,0,atmos_c,590.059,Pg C,0.947581,0.00145987,0.0509594
1821,rcp85,0,earth_c,-0.4585,Pg C,0,1,0
1822,rcp85,0,atmos_c,590.293,Pg C,0.947204,0.00155823,0.0512375
1822,rcp85,0,earth_c,-0.473,Pg C,0,1,0
1823,rcp85,0,atmos_c,590.534,Pg C,0.946817,0.00166327,0.0515194
1823,rcp85,0,earth_c,-0.4885,Pg C,0,1,0
1824,rcp85,0,atmos_c,590.771,Pg C,0.946438,0.00177094,0.0517913
1824,rcp85,0,earth_c,-0.5045,Pg C,0,1,0
1825,rcp85,0,atmos_c,591.001,Pg C,0.946069,0.00188261,0.0520482
1825,rcp85,0,earth_c,-0.521,Pg C,0,1,0
1826,rcp85,0,atmos_c,591.225,Pg C,0.945711,0.00199691,0.0522924
1826,rcp85,0,earth_c,-0.538,Pg C,0,1,0
1827,rcp85,0,atmos_c,591.445,Pg C,0.94536,0.00211522,0.0525246
1827,rcp85,0,earth_c,-0.5555,Pg C,0,1,0
1828,rcp85,0,atmos_c,591.66,Pg C,0.945016,0.00223614,0.0527479
1828,rcp85,0,earth_c,-0.5735,Pg C,0,1,0
1829,rcp85,0,atmos_c,591.871,Pg C,0.944679,0.00235699,0.0529642
1829,rcp85,0,earth_c,-0.5915,Pg C,0,1,0
1830,rcp85,0,atmos_c,592.075,Pg C,0.944354,0.00250217,0.053144
1830,rcp85,0,earth_c,-0.6125,Pg C,0,1,0
1831,rcp85,0,atmos_c,592.231,Pg C,0.944105,0.00265954,0.0532351
1831,rcp85,0,earth_c,-0.636,Pg C,0,1,0
1832,rcp85,0,atmos_c,592.284,Pg C,0.943959,0.00281446,0.0532268
1832,rcp85,0,earth_c,-0.659,Pg C,0,1,0
1833,rcp85,0,atmos_c,592.276,Pg C,0.943808,0.00297339,0.0532183
1833,rcp85,0,earth_c,-0.6825,Pg C,0,1,0
1834,rcp85,0,atmos_c,592.31,Pg C,0.943655,0.00313497,0.0532097
1834,rcp85,0,earth_c,-0.7065,Pg C,0,1,0
1835,rcp85,0,atmos_c,592.338,Pg C,0.943499,0.00330057,0.0532008
1835,rcp85,0,earth_c,-0.731,Pg C,0,1,0
1836,rcp85,0,atmos_c,592.232,Pg C,0.943324,0.00348503,0.053191
1836,rcp85,0,earth_c,-0.758,Pg C,0,1,0
1837,rcp85,0,atmos_c,592.072,Pg C,0.943139,0.00368021,0.0531806
1837,rcp85,0,earth_c,-0.787,Pg C,0,1,0
1838,rcp85,0,atmos_c,592.025,Pg C,0.942951,0.00387944,0.0531699
1838,rcp85,0,earth_c,-0.8165,Pg C,0,1,0
1839,rcp85,0,atmos_c,592.122,Pg C,0.942756,0.00408536,0.0531589
1839,rcp85,0,earth_c,-0.847,Pg C,0,1,0
1840,rcp85,0,atmos_c,592.307,Pg C,0.94246,0.00430155,0.0532384
1840,rcp85,0,earth_c,-0.879,Pg C,0,1,0
1841,rcp85,0,atmos_c,592.525,Pg C,0.942114,0.00452681,0.0533592
1841,rcp85,0,earth_c,-0.9125,Pg C,0,1,0
1842,rcp85,0,atmos_c,592.749,Pg C,0.941759,0.00476266,0.0534788
1842,rcp85,0,earth_c,-0.9475,Pg C,0,1,0
1843,rcp85,0,atmos_c,592.973,Pg C,0.941402,0.00500776,0.0535905
1843,rcp85,0,earth_c,-0.984,Pg C,0,1,0
1844,rcp85,0,atmos_c,593.191,Pg C,0.941056,0.00526353,0.0536805
1844,rcp85,0,earth_c,-1.022,Pg C,0,1,0
1845,rcp85,0,atmos_c,593.402,Pg C,0.94072,0.00554076,0.053739
1845,rcp85,0,earth_c,-1.063,Pg C,0,1,0
1846,rcp85,0,atmos_c,593.615,Pg C,0.940379,0.0058285,0.0537925
1846,rcp85,0,earth_c,-1.106,Pg C,0,1,0
1847,rcp85,0,atmos_c,593.835,Pg C,0.940028,0.00612812,0.0538442
1847,rcp85,0,earth_c,-1.1505,Pg C,0,1,0
1848,rcp85,0,atmos_c,594.059,Pg C,0.939667,0.00643955,0.0538936
1848,rcp85,0,earth_c,-1.197,Pg C,0,1,0
1849,rcp85,0,atmos_c,594.285,Pg C,0.939301,0.00676554,0.0539336
1849,rcp85,0,earth_c,-1.2455,Pg C,0,1,0
1850,rcp85,0,atmos_c,594.509,Pg C,0.938932,0.00711548,0.0539521
1850,rcp85,0,earth_c,-1.2975,Pg C,0,1,0
1851,rcp85,0,atmos_c,594.719,Pg C,0.938579,0.007476,0.053945
1851,rcp85,0,earth_c,-1.3515,Pg C,0,1,0
1852,rcp85,0,atmos_c,594.942,Pg C,0.938201,0.00784817,0.0539511
1852,rcp85,0,earth_c,-1.407,Pg C,0,1,0
1853,rcp85,0,atmos_c,595.184,Pg C,0.9378,0.00823598,0.0539637
1853,rcp85,0,earth_c,-1.465,Pg C,0,1,0
1854,rcp85,0,atmos_c,595.424,Pg C,0.937389,0.00866913,0.0539417
1854,rcp85,0,earth_c,-1.529,Pg C,0,1,0
1855,rcp85,0,atmos_c,595.662,Pg C,0.936947,0.00913645,0.0539163
1855,rcp85,0,earth_c,-1.599,Pg C,0,1,0
1856,rcp85,0,atmos_c,595.868,Pg C,0.936622,0.00938418,0.0539935
1856,rcp85,0,earth_c,-1.6725,Pg C,0,1,0
1857,rcp85,0,atmos_c,595.961,Pg C,0.936381,0.00963931,0.0539796
1857,rcp85,0,earth_c,-1.749,Pg C,0,1,0
1858,rcp85,0,atmos_c,595.951,Pg C,0.936137,0.00989767,0.0539655
1858,rcp85,0,earth_c,-1.8265,Pg C,0,1,0
1859,rcp85,0,atmos_c,595.976,Pg C,0.93588,0.0101692,0.0539507
1859,rcp85,0,earth_c,-1.907,Pg C,0,1,0
1860,rcp85,0,atmos_c,596.1,Pg C,0.935601,0.0104648,0.0539346
1860,rcp85,0,earth_c,-1.994,Pg C,0,1,0
1861,rcp85,0,atmos_c,596.296,Pg C,0.935293,0.0107766,0.0539304
1861,rcp85,0,earth_c,-2.087,Pg C,0,1,0
1862,rcp85,0,atmos_c,596.485,Pg C,0.934979,0.0110966,0.0539248
1862,rcp85,0,earth_c,-2.183,Pg C,0,1,0
1863,rcp85,0,atmos_c,596.631,Pg C,0.934658,0.0114355,0.0539064
1863,rcp85,0,earth_c,-2.2835,Pg C,0,1,0
1864,rcp85,0,atmos_c,596.774,Pg C,0.934314,0.0117999,0.0538865
1864,rcp85,0,earth_c,-2.3915,Pg C,0,1,0
1865,rcp85,0,atmos_c,596.935,Pg C,0.933947,0.0121881,0.0538653
1865,rcp85,0,earth_c,-2.507,Pg C,0,1,0
1866,rcp85,0,atmos_c,597.112,Pg C,0.933567,0.0125892,0.0538434
1866,rcp85,0,earth_c,-2.6275,Pg C,0,1,0
1867,rcp85,0,atmos_c,597.298,Pg C,0.933167,0.0130129,0.0538203
1867,rcp85,0,earth_c,-2.75361,Pg C,0,1,0
1868,rcp85,0,atmos_c,597.486,Pg C,0.932748,0.0134556,0.0537962
1868,rcp85,0,earth_c,-2.88635,Pg C,0,1,0
1869,rcp85,0,atmos_c,597.673,Pg C,0.93231,0.0139194,0.0537709
1869,rcp85,0,earth_c,-3.02512,Pg C,0,1,0
1870,rcp85,0,atmos_c,597.856,Pg C,0.931854,0.0144011,0.0537446
1870,rcp85,0,earth_c,-3.16991,Pg C,0,1,0
1871,rcp85,0,atmos_c,598.045,Pg C,0.931374,0.0149089,0.053717
1871,rcp85,0,earth_c,-3.32174,Pg C,0,1,0
1872,rcp85,0,atmos_c,598.285,Pg C,0.930848,0.0154658,0.0536866
1872,rcp85,0,earth_c,-3.48659,Pg C,0,1,0
1873,rcp85,0,atmos_c,598.564,Pg C,0.930283,0.0160632,0.053654
1873,rcp85,0,earth_c,-3.66547,Pg C,0,1,0
1874,rcp85,0,atmos_c,598.833,Pg C,0.929733,0.0166446,0.0536223
1874,rcp85,0,earth_c,-3.84489,Pg C,0,1,0
1875,rcp85,0,atmos_c,599.097,Pg C,0.929159,0.0172516,0.0535892
1875,rcp85,0,earth_c,-4.02633,Pg C,0,1,0
1876,rcp85,0,atmos_c,599.365,Pg C,0.928744,0.0175634,0.0536927
1876,rcp85,0,earth_c,-4.2163,Pg C,0,1,0
1877,rcp85,0,atmos_c,599.62,Pg C,0.928348,0.0178803,0.0537713
1877,rcp85,0,earth_c,-4.4093,Pg C,0,1,0
1878,rcp85,0,atmos_c,599.868,Pg C,0.927965,0.0181997,0.0538358
1878,rcp85,0,earth_c,-4.60456,Pg C,0,1,0
1879,rcp85,0,atmos_c,600.127,Pg C,0.927565,0.0185417,0.0538935
1879,rcp85,0,earth_c,-4.80756,Pg C,0,1,0
1880,rcp85,0,atmos_c,600.409,Pg C,0.927129,0.0189261,0.0539447
1880,rcp85,0,earth_c,-5.03056,Pg C,0,1,0
1881,rcp85,0,atmos_c,600.717,Pg C,0.926654,0.0193209,0.0540251
1881,rcp85,0,earth_c,-5.27006,Pg C,0,1,0
1882,rcp85,0,atmos_c,601.015,Pg C,0.926194,0.0197373,0.0540686
1882,rcp85,0,earth_c,-5.51956,Pg C,0,1,0
1883,rcp85,0,atmos_c,601.272,Pg C,0.925775,0.0201807,0.0540442
1883,rcp85,0,earth_c,-5.78356,Pg C,0,1,0
1884,rcp85,0,atmos_c,601.319,Pg C,0.925352,0.0206286,0.0540195
1884,rcp85,0,earth_c,-6.05706,Pg C,0,1,0
1885,rcp85,0,atmos_c,601.134,Pg C,0.924076,0.0219786,0.053945
1885,rcp85,0,earth_c,-6.33306,Pg C,0,1,0
1886,rcp85,0,atmos_c,600.98,Pg C,0.92236,0.023795,0.0538448
1886,rcp85,0,earth_c,-6.61206,Pg C,0,1,0
1887,rcp85,0,atmos_c,600.96,Pg C,0.920585,0.0256733,0.0537412
1887,rcp85,0,earth_c,-6.90006,Pg C,0,1,0
1888,rcp85,0,atmos_c,601.046,Pg C,0.918663,0.0277085,0.053629
1888,rcp85,0,earth_c,-7.21106,Pg C,0,1,0
1889,rcp85,0,atmos_c,601.198,Pg C,0.916666,0.0298213,0.0535124
1889,rcp85,0,earth_c,-7.53806,Pg C,0,1,0
1890,rcp85,0,atmos_c,601.363,Pg C,0.914569,0.0320413,0.05339
1890,rcp85,0,earth_c,-7.87956,Pg C,0,1,0
1891,rcp85,0,atmos_c,601.529,Pg C,0.912348,0.0343916,0.0532603
1891,rcp85,0,earth_c,-8.24356,Pg C,0,1,0
1892,rcp85,0,atmos_c,601.708,Pg C,0.910088,0.0367839,0.0531284
1892,rcp85,0,earth_c,-8.61656,Pg C,0,1,0
1893,rcp85,0,atmos_c,601.924,Pg C,0.907843,0.0391594,0.0529974
1893,rcp85,0,earth_c,-8.98856,Pg C,0,1,0
1894,rcp85,0,atmos_c,602.193,Pg C,0.905568,0.0415676,0.0528645
1894,rcp85,0,earth_c,-9.36506,Pg C,0,1,0
1895,rcp85,0,atmos_c,602.523,Pg C,0.903185,0.0440893,0.0527254
1895,rcp85,0,earth_c,-9.75956,Pg C,0,1,0
1896,rcp85,0,atmos_c,602.874,Pg C,0.900709,0.0467104,0.0525809
1896,rcp85,0,earth_c,-10.1721,Pg C,0,1,0
1897,rcp85,0,atmos_c,603.205,Pg C,0.898134,0.0494351,0.0524306
1897,rcp85,0,earth_c,-10.6016,Pg C,0,1,0
1898,rcp85,0,atmos_c,603.516,Pg C,0.89543,0.0522974,0.0522727
1898,rcp85,0,earth_c,-11.0541,Pg C,0,1,0
1899,rcp85,0,atmos_c,603.856,Pg C,0.892527,0.0553701,0.0521032
1899,rcp85,0,earth_c,-11.5401,Pg C,0,1,0
1900,rcp85,0,atmos_c,604.246,Pg C,0.889441,0.0586363,0.0519231
1900,rcp85,0,earth_c,-12.0606,Pg C,0,1,0
1901,rcp85,0,atmos_c,604.692,Pg C,0.886241,0.062023,0.0517363
1901,rcp85,0,earth_c,-12.6036,Pg C,0,1,0
1902,rcp85,0,atmos_c,605.167,Pg C,0.882964,0.0654912,0.051545
1902,rcp85,0,earth_c,-13.1626,Pg C,0,1,0
1903,rcp85,0,atmos_c,605.573,Pg C,0.879491,0.0691669,0.0513422
1903,rcp85,0,earth_c,-13.7541,Pg C,0,1,0
1904,rcp85,0,atmos_c,605.883,Pg C,0.875892,0.072976,0.0511321
1904,rcp85,0,earth_c,-14.3746,Pg C,0,1,0
1905,rcp85,0,atmos_c,606.214,Pg C,0.874006,0.0749715,0.0510221
1905,rcp85,0,earth_c,-15.0181,Pg C,0,1,0
1906,rcp85,0,atmos_c,606.694,Pg C,0.872003,0.0770915,0.0509051
1906,rcp85,0,earth_c,-15.7031,Pg C,0,1,0
1907,rcp85,0,atmos_c,607.292,Pg C,0.86981,0.0794132,0.0507771
1907,rcp85,0,earth_c,-16.4486,Pg C,0,1,0
1908,rcp85,0,atmos_c,607.907,Pg C,0.867642,0.0817079,0.0506505
1908,rcp85,0,earth_c,-17.2156,Pg C,0,1,0
1909,rcp85,0,atmos_c,608.511,Pg C,0.865431,0.084048,0.0505214
1909,rcp85,0,earth_c,-17.9831,Pg C,0,1,0
1910,rcp85,0,atmos_c,609.147,Pg C,0.86313,0.0864825,0.0503872
1910,rcp85,0,earth_c,-18.7851,Pg C,0,1,0
1911,rcp85,0,atmos_c,609.778,Pg C,0.860779,0.0889714,0.0502499
1911,rcp85,0,earth_c,-19.6126,Pg C,0,1,0
1912,rcp85,0,atmos_c,610.389,Pg C,0.858333,0.0915596,0.0501071
1912,rcp85,0,earth_c,-20.4701,Pg C,0,1,0
1913,rcp85,0,atmos_c,610.955,Pg C,0.855733,0.094312,0.0499553
1913,rcp85,0,earth_c,-21.3811,Pg C,0,1,0
1914,rcp85,0,atmos_c,611.428,Pg C,0.853292,0.0968949,0.0498128
1914,rcp85,0,earth_c,-22.2776,Pg C,0,1,0
1915,rcp85,0,atmos_c,611.863,Pg C,0.85095,0.0993738,0.0496761
1915,rcp85,0,earth_c,-23.1216,Pg C,0,1,0
1916,rcp85,0,atmos_c,612.353,Pg C,0.848494,0.101974,0.0495327
1916,rcp85,0,earth_c,-23.9911,Pg C,0,1,0
1917,rcp85,0,atmos_c,612.912,Pg C,0.845891,0.104728,0.0493808
1917,rcp85,0,earth_c,-24.9191,Pg C,0,1,0
1918,rcp85,0,atmos_c,613.485,Pg C,0.843301,0.107469,0.0492296
1918,rcp85,0,earth_c,-25.8646,Pg C,0,1,0
1919,rcp85,0,atmos_c,613.979,Pg C,0.841001,0.109904,0.0490953
1919,rcp85,0,earth_c,-26.7356,Pg C,0,1,0
1920,rcp85,0,atmos_c,614.468,Pg C,0.83854,0.112508,0.0489516
1920,rcp85,0,earth_c,-27.6046,Pg C,0,1,0
1921,rcp85,0,atmos_c,614.943,Pg C,0.836265,0.114916,0.0488188
1921,rcp85,0,earth_c,-28.4721,Pg C,0,1,0
1922,rcp85,0,atmos_c,615.366,Pg C,0.834001,0.117313,0.0486866
1922,rcp85,0,earth_c,-29.2961,Pg C,0,1,0
1923,rcp85,0,atmos_c,615.875,Pg C,0.831462,0.119999,0.0485385
1923,rcp85,0,earth_c,-30.2036,Pg C,0,1,0
1924,rcp85,0,atmos_c,616.439,Pg C,0.828864,0.122749,0.0483868
1924,rcp85,0,earth_c,-31.1701,Pg C,0,1,0
1925,rcp85,0,atmos_c,616.995,Pg C,0.827555,0.124134,0.0483104
1925,rcp85,0,earth_c,-32.1391,Pg C,0,1,0
1926,rcp85,0,atmos_c,617.545,Pg C,0.826239,0.125528,0.0482335
1926,rcp85,0,earth_c,-33.1181,Pg C,0,1,0
1927,rcp85,0,atmos_c,618.143,Pg C,0.82482,0.127029,0.0481507
1927,rcp85,0,earth_c,-34.1406,Pg C,0,1,0
1928,rcp85,0,atmos_c,618.782,Pg C,0.823402,0.12853,0.0480679
1928,rcp85,0,earth_c,-35.2041,Pg C,0,1,0
1929,rcp85,0,atmos_c,619.444,Pg C,0.821881,0.13014,0.0479791
1929,rcp85,0,earth_c,-36.3091,Pg C,0,1,0
1930,rcp85,0,atmos_c,620.11,Pg C,0.820486,0.131616,0.0478977
1930,rcp85,0,earth_c,-37.4081,Pg C,0,1,0
1931,rcp85,0,atmos_c,620.691,Pg C,0.819244,0.13293,0.0478252
1931,rcp85,0,earth_c,-38.4046,Pg C,0,1,0
1932,rcp85,0,atmos_c,621.125,Pg C,0.818128,0.134112,0.04776
1932,rcp85,0,earth_c,-39.2981,Pg C,0,1,0
1933,rcp85,0,atmos_c,621.485,Pg C,0.816953,0.135355,0.0476915
1933,rcp85,0,earth_c,-40.1681,Pg C,0,1,0
1934,rcp85,0,atmos_c,621.897,Pg C,0.815676,0.136707,0.0476169
1934,rcp85,0,earth_c,-41.1011,Pg C,0,1,0
1935,rcp85,0,atmos_c,622.365,Pg C,0.814332,0.13813,0.0475384
1935,rcp85,0,earth_c,-42.1011,Pg C,0,1,0
1936,rcp85,0,atmos_c,622.901,Pg C,0.812856,0.139692,0.0474523
1936,rcp85,0,earth_c,-43.1796,Pg C,0,1,0
1937,rcp85,0,atmos_c,623.505,Pg C,0.811281,0.141359,0.0473603
1937,rcp85,0,earth_c,-44.3491,Pg C,0,1,0
1938,rcp85,0,atmos_c,624.087,Pg C,0.809798,0.142928,0.0472738
1938,rcp85,0,earth_c,-45.5246,Pg C,0,1,0
1939,rcp85,0,atmos_c,624.644,Pg C,0.808254,0.144562,0.0471836
1939,rcp85,0,earth_c,-46.6916,Pg C,0,1,0
1940,rcp85,0,atmos_c,625.255,Pg C,0.806577,0.146337,0.0470857
1940,rcp85,0,earth_c,-47.9371,Pg C,0,1,0
1941,rcp85,0,atmos_c,625.908,Pg C,0.80486,0.148155,0.0469855
1941,rcp85,0,earth_c,-49.2536,Pg C,0,1,0
1942,rcp85,0,atmos_c,626.568,Pg C,0.803138,0.149977,0.0468849
1942,rcp85,0,earth_c,-50.5916,Pg C,0,1,0
1943,rcp85,0,atmos_c,627.244,Pg C,0.801359,0.15186,0.0467811
1943,rcp85,0,earth_c,-51.9581,Pg C,0,1,0
1944,rcp85,0,atmos_c,627.921,Pg C,0.799596,0.153726,0.0466782
1944,rcp85,0,earth_c,-53.3451,Pg C,0,1,0
1945,rcp85,0,atmos_c,628.476,Pg C,0.798121,0.155287,0.0465921
1945,rcp85,0,earth_c,-54.6166,Pg C,0,1,0
1946,rcp85,0,atmos_c,629,Pg C,0.796552,0.156947,0.0465005
1946,rcp85,0,earth_c,-55.8156,Pg C,0,1,0
1947,rcp85,0,atmos_c,629.681,Pg C,0.794793,0.158809,0.0463978
1947,rcp85,0,earth_c,-57.1306,Pg C,0,1,0
1948,rcp85,0,atmos_c,630.465,Pg C,0.792943,0.160767,0.0462898
1948,rcp85,0,earth_c,-58.5611,Pg C,0,1,0
1949,rcp85,0,atmos_c,631.241,Pg C,0.791163,0.162652,0.0461859
1949,rcp85,0,earth_c,-60.0051,Pg C,0,1,0
1950,rcp85,0,atmos_c,632.083,Pg C,0.789125,0.164808,0.0460669
1950,rcp85,0,earth_c,-61.5296,Pg C,0,1,0
1951,rcp85,0,atmos_c,633.169,Pg C,0.786924,0.167138,0.0459384
1951,rcp85,0,earth_c,-63.2286,Pg C,0,1,0
1952,rcp85,0,atmos_c,634.393,Pg C,0.784698,0.169494,0.0458085
1952,rcp85,0,earth_c,-65.0106,Pg C,0,1,0
1953,rcp85,0,atmos_c,635.606,Pg C,0.782427,0.171897,0.0456759
1953,rcp85,0,earth_c,-66.8291,Pg C,0,1,0
1954,rcp85,0,atmos_c,636.828,Pg C,0.780138,0.174319,0.0455423
1954,rcp85,0,earth_c,-68.6821,Pg C,0,1,0
1955,rcp85,0,atmos_c,638.151,Pg C,0.777644,0.17696,0.0453967
1955,rcp85,0,earth_c,-70.6361,Pg C,0,1,0
1956,rcp85,0,atmos_c,639.626,Pg C,0.774999,0.179759,0.0452423
1956,rcp85,0,earth_c,-72.7466,Pg C,0,1,0
1957,rcp85,0,atmos_c,641.198,Pg C,0.772258,0.18266,0.0450823
1957,rcp85,0,earth_c,-74.9706,Pg C,0,1,0
1958,rcp85,0,atmos_c,642.825,Pg C,0.769462,0.185619,0.044919
1958,rcp85,0,earth_c,-77.2706,Pg C,0,1,0
1959,rcp85,0,atmos_c,644.458,Pg C,0.766526,0.188726,0.0447477
1959,rcp85,0,earth_c,-79.6666,Pg C,0,1,0
1960,rcp85,0,atmos_c,646.099,Pg C,0.763473,0.191958,0.0445694
1960,rcp85,0,earth_c,-82.1861,Pg C,0,1,0
1961,rcp85,0,atmos_c,647.757,Pg C,0.76042,0.195189,0.0443912
1961,rcp85,0,earth_c,-84.7716,Pg C,0,1,0
1962,rcp85,0,atmos_c,649.415,Pg C,0.757264,0.198529,0.0442069
1962,rcp85,0,earth_c,-87.4186,Pg C,0,1,0
1963,rcp85,0,atmos_c,651.118,Pg C,0.753957,0.202029,0.0440139
1963,rcp85,0,earth_c,-90.1926,Pg C,0,1,0
1964,rcp85,0,atmos_c,652.804,Pg C,0.75049,0.205698,0.0438115
1964,rcp85,0,earth_c,-93.1206,Pg C,0,1,0
1965,rcp85,0,atmos_c,654.457,Pg C,0.746892,0.209507,0.0436015
1965,rcp85,0,earth_c,-96.1971,Pg C,0,1,0
1966,rcp85,0,atmos_c,656.254,Pg C,0.743139,0.213479,0.0433824
1966,rcp85,0,earth_c,-99.4221,Pg C,0,1,0
1967,rcp85,0,atmos_c,658.252,Pg C,0.739296,0.217546,0.0431581
1967,rcp85,0,earth_c,-102.78,Pg C,0,1,0
1968,rcp85,0,atmos_c,660.366,Pg C,0.735288,0.221787,0.0429241
1968,rcp85,0,earth_c,-106.28,Pg C,0,1,0
1969,rcp85,0,atmos_c,662.548,Pg C,0.731081,0.22624,0.0426785
1969,rcp85,0,earth_c,-109.974,Pg C,0,1,0
1970,rcp85,0,atmos_c,664.848,Pg C,0.726611,0.230971,0.0424176
1970,rcp85,0,earth_c,-113.912,Pg C,0,1,0
1971,rcp85,0,atmos_c,667.251,Pg C,0.722017,0.235834,0.0421493
1971,rcp85,0,earth_c,-118.065,Pg C,0,1,0
1972,rcp85,0,atmos_c,669.74,Pg C,0.717288,0.240839,0.0418733
1972,rcp85,0,earth_c,-122.38,Pg C,0,1,0
1973,rcp85,0,atmos_c,672.38,Pg C,0.712358,0.246057,0.0415855
1973,rcp85,0,earth_c,-126.897,Pg C,0,1,0
1974,rcp85,0,atmos_c,675.067,Pg C,0.707471,0.251228,0.0413002
1974,rcp85,0,earth_c,-131.537,Pg C,0,1,0
1975,rcp85,0,atmos_c,677.649,Pg C,0.702668,0.256313,0.0410198
1975,rcp85,0,earth_c,-136.166,Pg C,0,1,0
1976,rcp85,0,atmos_c,680.291,Pg C,0.697641,0.261633,0.0407263
1976,rcp85,0,earth_c,-140.915,Pg C,0,1,0
1977,rcp85,0,atmos_c,683.128,Pg C,0.692521,0.267051,0.0404275
1977,rcp85,0,earth_c,-145.871,Pg C,0,1,0
1978,rcp85,0,atmos_c,686.055,Pg C,0.687384,0.272488,0.0401276
1978,rcp85,0,earth_c,-150.938,Pg C,0,1,0
1979,rcp85,0,atmos_c,689.093,Pg C,0.682029,0.278156,0.039815
1979,rcp85,0,earth_c,-156.184,Pg C,0,1,0
1980,rcp85,0,atmos_c,692.142,Pg C,0.676792,0.283699,0.0395092
1980,rcp85,0,earth_c,-161.544,Pg C,0,1,0
1981,rcp85,0,atmos_c,695.035,Pg C,0.671776,0.289007,0.0392164
1981,rcp85,0,earth_c,-166.794,Pg C,0,1,0
1982,rcp85,0,atmos_c,697.858,Pg C,0.666857,0.294214,0.0389293
1982,rcp85,0,earth_c,-171.941,Pg C,0,1,0
1983,rcp85,0,atmos_c,700.525,Pg C,0.66201,0.299344,0.0386463
1983,rcp85,0,earth_c,-177.06,Pg C,0,1,0
1984,rcp85,0,atmos_c,703.117,Pg C,0.652216,0.30971,0.0380745
1984,rcp85,0,earth_c,-182.26,Pg C,0,1,0
1985,rcp85,0,atmos_c,705.948,Pg C,0.642312,0.320192,0.0374964
1985,rcp85,0,earth_c,-187.627,Pg C,0,1,0
1986,rcp85,0,atmos_c,709.001,Pg C,0.632308,0.33078,0.0369124
1986,rcp85,0,earth_c,-193.154,Pg C,0,1,0
1987,rcp85,0,atmos_c,712.209,Pg C,0.612421,0.351827,0.0357514
1987,rcp85,0,earth_c,-198.835,Pg C,0,1,0
1988,rcp85,0,atmos_c,715.557,Pg C,0.59264,0.372764,0.0345966
1988,rcp85,0,earth_c,-204.694,Pg C,0,1,0
1989,rcp85,0,atmos_c,719.025,Pg C,0.57308,0.393465,0.0334548
1989,rcp85,0,earth_c,-210.72,Pg C,0,1,0
1990,rcp85,0,atmos_c,722.521,Pg C,0.554003,0.413656,0.0323412
1990,rcp85,0,earth_c,-216.837,Pg C,0,1,0
1991,rcp85,0,atmos_c,726.053,Pg C,0.535423,0.43332,0.0312565
1991,rcp85,0,earth_c,-223.026,Pg C,0,1,0
1992,rcp85,0,atmos_c,729.283,Pg C,0.517646,0.452135,0.0302187
1992,rcp85,0,earth_c,-229.203,Pg C,0,1,0
1993,rcp85,0,atmos_c,732.133,Pg C,0.500647,0.470126,0.0292264
1993,rcp85,0,earth_c,-235.324,Pg C,0,1,0
1994,rcp85,0,atmos_c,735.085,Pg C,0.484078,0.487663,0.0282591
1994,rcp85,0,earth_c,-241.507,Pg C,0,1,0
1995,rcp85,0,atmos_c,738.291,Pg C,0.467806,0.504885,0.0273092
1995,rcp85,0,earth_c,-247.814,Pg C,0,1,0
1996,rcp85,0,atmos_c,741.682,Pg C,0.451822,0.521802,0.0263761
1996,rcp85,0,earth_c,-254.255,Pg C,0,1,0
1997,rcp85,0,atmos_c,745.169,Pg C,0.436174,0.538364,0.0254626
1997,rcp85,0,earth_c,-260.819,Pg C,0,1,0
1998,rcp85,0,atmos_c,748.647,Pg C,0.421081,0.554338,0.0245815
1998,rcp85,0,earth_c,-267.423,Pg C,0,1,0
1999,rcp85,0,atmos_c,752.048,Pg C,0.406627,0.569636,0.0237377
1999,rcp85,0,earth_c,-274.001,Pg C,0,1,0
2000,rcp85,0,atmos_c,755.46,Pg C,0.39254,0.584545,0.0229154
2000,rcp85,0,earth_c,-280.653,Pg C,0,1,0
2001,rcp85,0,atmos_c,758.969,Pg C,0.378678,0.599216,0.0221062
2001,rcp85,0,earth_c,-287.469,Pg C,0,1,0
2002,rcp85,0,atmos_c,762.574,Pg C,0.365184,0.613498,0.0213184
2002,rcp85,0,earth_c,-294.391,Pg C,0,1,0
2003,rcp85,0,atmos_c,766.359,Pg C,0.351822,0.627639,0.0205384
2003,rcp85,0,earth_c,-301.508,Pg C,0,1,0
2004,rcp85,0,atmos_c,770.433,Pg C,0.338373,0.641874,0.0197533
2004,rcp85,0,earth_c,-308.987,Pg C,0,1,0
2005,rcp85,0,atmos_c,774.747,Pg C,0.324949,0.656081,0.0189696
2005,rcp85,0,earth_c,-316.809,Pg C,0,1,0
2006,rcp85,0,atmos_c,779.167,Pg C,0.311756,0.670044,0.0181995
2006,rcp85,0,earth_c,-324.875,Pg C,0,1,0
2007,rcp85,0,atmos_c,783.637,Pg C,0.29888,0.683672,0.0174478
2007,rcp85,0,earth_c,-333.132,Pg C,0,1,0
2008,rcp85,0,atmos_c,788.168,Pg C,0.286329,0.696956,0.0167151
2008,rcp85,0,earth_c,-341.58,Pg C,0,1,0
2009,rcp85,0,atmos_c,792.783,Pg C,0.27411,0.709888,0.0160018
