year,pool_name,pool_value,pool_units,source_name,source_fraction
1831,earth_c,3999.36,Pg C,atmos_c,0

1832,atmos_c,592.284,Pg C,atmos_c,0.987618
1832,atmos_c,592.284,Pg C,untracked,0.0112641
1832,atmos_c,592.284,Pg C,earth_c,0.0011181

1832,earth_c,3999.34,Pg C,untracked,0
1832,earth_c,3999.34,Pg C,earth_c,1
1832,earth_c,3999.34,Pg C,atmos_c,0

1833,atmos_c,592.276,Pg C,untracked,0.0112637
1833,atmos_c,592.276,Pg C,earth_c,0.00115795
1833,atmos_c,592.276,Pg C,atmos_c,0.987578

1833,earth_c,3999.32,Pg C,untracked,0
1833,earth_c,3999.32,Pg C,earth_c,1
1833,earth_c,3999.32,Pg C,atmos_c,0

1834,atmos_c,592.31,Pg C,atmos_c,0.987522
1834,atmos_c,592.31,Pg C,untracked,0.0112798
1834,atmos_c,592.31,Pg C,earth_c,0.00119841

1834,earth_c,3999.29,Pg C,untracked,0
1834,earth_c,3999.29,Pg C,earth_c,1
1834,earth_c,3999.29,Pg C,atmos_c,0

1835,atmos_c,592.338,Pg C,atmos_c,0.987473
1835,atmos_c,592.338,Pg C,untracked,0.0112872
1835,atmos_c,592.338,Pg C,earth_c,0.00123992

1835,earth_c,3999.27,Pg C,untracked,0
1835,earth_c,3999.27,Pg C,earth_c,1
1835,earth_c,3999.27,Pg C,atmos_c,0

1836,atmos_c,592.232,Pg C,untracked,0.0112867
1836,atmos_c,592.232,Pg C,earth_c,0.00128631
1836,atmos_c,592.232,Pg C,atmos_c,0.987427

1836,earth_c,3999.24,Pg C,untracked,0
1836,earth_c,3999.24,Pg C,earth_c,1
1836,earth_c,3999.24,Pg C,atmos_c,0

1837,atmos_c,592.072,Pg C,untracked,0.0112861
1837,atmos_c,592.072,Pg C,earth_c,0.00133522
1837,atmos_c,592.072,Pg C,atmos_c,0.987379

1837,earth_c,3999.21,Pg C,untracked,0
1837,earth_c,3999.21,Pg C,earth_c,1
1837,earth_c,3999.21,Pg C,atmos_c,0

1838,atmos_c,592.025,Pg C,untracked,0.0112856
1838,atmos_c,592.025,Pg C,earth_c,0.0013852
1838,atmos_c,592.025,Pg C,atmos_c,0.987329

1838,earth_c,3999.18,Pg C,untracked,0
1838,earth_c,3999.18,Pg C,earth_c,1
1838,earth_c,3999.18,Pg C,atmos_c,0

1839,atmos_c,592.122,Pg C,atmos_c,0.987169
1839,atmos_c,592.122,Pg C,untracked,0.0113944
1839,atmos_c,592.122,Pg C,earth_c,0.0014367

1839,earth_c,3999.15,Pg C,untracked,0
1839,earth_c,3999.15,Pg C,earth_c,1
1839,earth_c,3999.15,Pg C,atmos_c,0

1840,atmos_c,592.307,Pg C,atmos_c,0.986859
1840,atmos_c,592.307,Pg C,untracked,0.0116499
1840,atmos_c,592.307,Pg C,earth_c,0.0014907

1840,earth_c,3999.12,Pg C,untracked,0
1840,earth_c,3999.12,Pg C,earth_c,1
1840,earth_c,3999.12,Pg C,atmos_c,0

1841,atmos_c,592.525,Pg C,atmos_c,0.986497
1841,atmos_c,592.525,Pg C,untracked,0.0119561
1841,atmos_c,592.525,Pg C,earth_c,0.00154691

1841,earth_c,3999.09,Pg C,untracked,0
1841,earth_c,3999.09,Pg C,earth_c,1
1841,earth_c,3999.09,Pg C,atmos_c,0

1842,atmos_c,592.749,Pg C,atmos_c,0.986125
1842,atmos_c,592.749,Pg C,untracked,0.0122694
1842,atmos_c,592.749,Pg C,earth_c,0.00160581

1842,earth_c,3999.05,Pg C,untracked,0
1842,earth_c,3999.05,Pg C,earth_c,1
1842,earth_c,3999.05,Pg C,atmos_c,0

1843,atmos_c,592.973,Pg C,atmos_c,0.985751
1843,atmos_c,592.973,Pg C,untracked,0.0125819
1843,atmos_c,592.973,Pg C,earth_c,0.00166697

1843,earth_c,3999.02,Pg C,untracked,0
1843,earth_c,3999.02,Pg C,earth_c,1
1843,earth_c,3999.02,Pg C,atmos_c,0

1844,atmos_c,593.191,Pg C,atmos_c,0.985389
1844,atmos_c,593.191,Pg C,untracked,0.0128801
1844,atmos_c,593.191,Pg C,earth_c,0.00173085

1844,earth_c,3998.98,Pg C,untracked,0
1844,earth_c,3998.98,Pg C,earth_c,1
1844,earth_c,3998.98,Pg C,atmos_c,0

1845,atmos_c,593.402,Pg C,atmos_c,0.985038
1845,atmos_c,593.402,Pg C,untracked,0.0131616
1845,atmos_c,593.402,Pg C,earth_c,0.00180019

1845,earth_c,3998.94,Pg C,untracked,0
1845,earth_c,3998.94,Pg C,earth_c,1
1845,earth_c,3998.94,Pg C,atmos_c,0

1846,atmos_c,593.615,Pg C,atmos_c,0.984685
1846,atmos_c,593.615,Pg C,untracked,0.0134434
1846,atmos_c,593.615,Pg C,earth_c,0.00187198

1846,earth_c,3998.89,Pg C,untracked,0
1846,earth_c,3998.89,Pg C,earth_c,1
1846,earth_c,3998.89,Pg C,atmos_c,0

1847,atmos_c,593.835,Pg C,atmos_c,0.984321
1847,atmos_c,593.835,Pg C,untracked,0.0137323
1847,atmos_c,593.835,Pg C,earth_c,0.00194687

1847,earth_c,3998.85,Pg C,untracked,0
1847,earth_c,3998.85,Pg C,earth_c,1
1847,earth_c,3998.85,Pg C,atmos_c,0

1848,atmos_c,594.059,Pg C,atmos_c,0.983949
1848,atmos_c,594.059,Pg C,untracked,0.0140262
1848,atmos_c,594.059,Pg C,earth_c,0.00202462

1848,earth_c,3998.8,Pg C,untracked,0
1848,earth_c,3998.8,Pg C,earth_c,1
1848,earth_c,3998.8,Pg C,atmos_c,0

1849,atmos_c,594.285,Pg C,atmos_c,0.983575
1849,atmos_c,594.285,Pg C,untracked,0.0143192
1849,atmos_c,594.285,Pg C,earth_c,0.00210611

1849,earth_c,3998.75,Pg C,untracked,0
1849,earth_c,3998.75,Pg C,earth_c,1
1849,earth_c,3998.75,Pg C,atmos_c,0

1850,atmos_c,594.509,Pg C,atmos_c,0.983204
1850,atmos_c,594.509,Pg C,untracked,0.014602
1850,atmos_c,594.509,Pg C,earth_c,0.00219364

1850,earth_c,3998.7,Pg C,untracked,0
1850,earth_c,3998.7,Pg C,earth_c,1
1850,earth_c,3998.7,Pg C,atmos_c,0

1851,atmos_c,594.719,Pg C,atmos_c,0.982857
1851,atmos_c,594.719,Pg C,untracked,0.0148591
1851,atmos_c,594.719,Pg C,earth_c,0.00228367

1851,earth_c,3998.65,Pg C,untracked,0
1851,earth_c,3998.65,Pg C,earth_c,1
1851,earth_c,3998.65,Pg C,atmos_c,0

1852,atmos_c,594.942,Pg C,atmos_c,0.982489
1852,atmos_c,594.942,Pg C,untracked,0.0151341
1852,atmos_c,594.942,Pg C,earth_c,0.00237675

1852,earth_c,3998.59,Pg C,untracked,0
1852,earth_c,3998.59,Pg C,earth_c,1
1852,earth_c,3998.59,Pg C,atmos_c,0

1853,atmos_c,595.184,Pg C,atmos_c,0.98209
1853,atmos_c,595.184,Pg C,untracked,0.0154367
1853,atmos_c,595.184,Pg C,earth_c,0.00247366

1853,earth_c,3998.54,Pg C,untracked,0
1853,earth_c,3998.54,Pg C,earth_c,1
1853,earth_c,3998.54,Pg C,atmos_c,0

1854,atmos_c,595.424,Pg C,atmos_c,0.981694
1854,atmos_c,595.424,Pg C,untracked,0.0157239
1854,atmos_c,595.424,Pg C,earth_c,0.0025823

1854,earth_c,3998.47,Pg C,untracked,0
1854,earth_c,3998.47,Pg C,earth_c,1
1854,earth_c,3998.47,Pg C,atmos_c,0

1855,atmos_c,595.662,Pg C,atmos_c,0.981302
1855,atmos_c,595.662,Pg C,untracked,0.0159987
1855,atmos_c,595.662,Pg C,earth_c,0.00269921

1855,earth_c,3998.4,Pg C,untracked,0
1855,earth_c,3998.4,Pg C,earth_c,1
1855,earth_c,3998.4,Pg C,atmos_c,0

1856,atmos_c,595.868,Pg C,atmos_c,0.980962
1856,atmos_c,595.868,Pg C,untracked,0.0162145
1856,atmos_c,595.868,Pg C,earth_c,0.00282372

1856,earth_c,3998.33,Pg C,untracked,0
1856,earth_c,3998.33,Pg C,earth_c,1
1856,earth_c,3998.33,Pg C,atmos_c,0

1857,atmos_c,595.961,Pg C,atmos_c,0.980808
1857,atmos_c,595.961,Pg C,untracked,0.0162395
1857,atmos_c,595.961,Pg C,earth_c,0.00295206

1857,earth_c,3998.25,Pg C,untracked,0
1857,earth_c,3998.25,Pg C,earth_c,1
1857,earth_c,3998.25,Pg C,atmos_c,0

1858,atmos_c,595.951,Pg C,untracked,0.0162374
1858,atmos_c,595.951,Pg C,earth_c,0.00308213
1858,atmos_c,595.951,Pg C,atmos_c,0.98068

1858,earth_c,3998.17,Pg C,untracked,0
1858,earth_c,3998.17,Pg C,earth_c,1
1858,earth_c,3998.17,Pg C,atmos_c,0

1859,atmos_c,595.976,Pg C,untracked,0.0162352
1859,atmos_c,595.976,Pg C,earth_c,0.00321887
1859,atmos_c,595.976,Pg C,atmos_c,0.980546

1859,earth_c,3998.09,Pg C,untracked,0
1859,earth_c,3998.09,Pg C,earth_c,1
1859,earth_c,3998.09,Pg C,atmos_c,0

1860,atmos_c,596.1,Pg C,atmos_c,0.980341
1860,atmos_c,596.1,Pg C,untracked,0.0162914
1860,atmos_c,596.1,Pg C,earth_c,0.0033675

1860,earth_c,3998.01,Pg C,untracked,0
1860,earth_c,3998.01,Pg C,earth_c,1
1860,earth_c,3998.01,Pg C,atmos_c,0

1861,atmos_c,596.296,Pg C,atmos_c,0.980019
1861,atmos_c,596.296,Pg C,untracked,0.0164572
1861,atmos_c,596.296,Pg C,earth_c,0.00352403

1861,earth_c,3997.91,Pg C,untracked,0
1861,earth_c,3997.91,Pg C,earth_c,1
1861,earth_c,3997.91,Pg C,atmos_c,0

1862,atmos_c,596.485,Pg C,atmos_c,0.979709
1862,atmos_c,596.485,Pg C,untracked,0.0166061
1862,atmos_c,596.485,Pg C,earth_c,0.0036847

1862,earth_c,3997.82,Pg C,untracked,0
1862,earth_c,3997.82,Pg C,earth_c,1
1862,earth_c,3997.82,Pg C,atmos_c,0

1863,atmos_c,596.631,Pg C,atmos_c,0.979469
1863,atmos_c,596.631,Pg C,untracked,0.0166758
1863,atmos_c,596.631,Pg C,earth_c,0.00385517

1863,earth_c,3997.72,Pg C,untracked,0
1863,earth_c,3997.72,Pg C,earth_c,1
1863,earth_c,3997.72,Pg C,atmos_c,0

1864,atmos_c,596.774,Pg C,atmos_c,0.979234
1864,atmos_c,596.774,Pg C,untracked,0.0167276
1864,atmos_c,596.774,Pg C,earth_c,0.00403857

1864,earth_c,3997.61,Pg C,untracked,0
1864,earth_c,3997.61,Pg C,earth_c,1
1864,earth_c,3997.61,Pg C,atmos_c,0

1865,atmos_c,596.935,Pg C,atmos_c,0.978969
1865,atmos_c,596.935,Pg C,untracked,0.0167969
1865,atmos_c,596.935,Pg C,earth_c,0.0042339

1865,earth_c,3997.49,Pg C,untracked,0
1865,earth_c,3997.49,Pg C,earth_c,1
1865,earth_c,3997.49,Pg C,atmos_c,0

1866,atmos_c,597.112,Pg C,atmos_c,0.978679
1866,atmos_c,597.112,Pg C,untracked,0.0168853
1866,atmos_c,597.112,Pg C,earth_c,0.00443571

1866,earth_c,3997.37,Pg C,untracked,0
1866,earth_c,3997.37,Pg C,earth_c,1
1866,earth_c,3997.37,Pg C,atmos_c,0

1867,atmos_c,597.298,Pg C,atmos_c,0.978375
1867,atmos_c,597.298,Pg C,untracked,0.0169757
1867,atmos_c,597.298,Pg C,earth_c,0.00464891

1867,earth_c,3997.25,Pg C,untracked,0
1867,earth_c,3997.25,Pg C,earth_c,1
1867,earth_c,3997.25,Pg C,atmos_c,0

1868,atmos_c,597.486,Pg C,atmos_c,0.978067
1868,atmos_c,597.486,Pg C,untracked,0.0170613
1868,atmos_c,597.486,Pg C,earth_c,0.00487171

1868,earth_c,3997.11,Pg C,untracked,0
1868,earth_c,3997.11,Pg C,earth_c,1
1868,earth_c,3997.11,Pg C,atmos_c,0

1869,atmos_c,597.673,Pg C,atmos_c,0.977761
1869,atmos_c,597.673,Pg C,untracked,0.0171341
1869,atmos_c,597.673,Pg C,earth_c,0.0051053

1869,earth_c,3996.97,Pg C,untracked,0
1869,earth_c,3996.97,Pg C,earth_c,1
1869,earth_c,3996.97,Pg C,atmos_c,0

1870,atmos_c,597.856,Pg C,atmos_c,0.977462
1870,atmos_c,597.856,Pg C,untracked,0.0171904
1870,atmos_c,597.856,Pg C,earth_c,0.00534803

1870,earth_c,3996.83,Pg C,untracked,0
1870,earth_c,3996.83,Pg C,earth_c,1
1870,earth_c,3996.83,Pg C,atmos_c,0

1871,atmos_c,598.045,Pg C,atmos_c,0.977153
1871,atmos_c,598.045,Pg C,untracked,0.0172428
1871,atmos_c,598.045,Pg C,earth_c,0.00560399

1871,earth_c,3996.68,Pg C,untracked,0
1871,earth_c,3996.68,Pg C,earth_c,1
1871,earth_c,3996.68,Pg C,atmos_c,0

1872,atmos_c,598.285,Pg C,atmos_c,0.976762
1872,atmos_c,598.285,Pg C,untracked,0.017354
1872,atmos_c,598.285,Pg C,earth_c,0.0058844

1872,earth_c,3996.51,Pg C,untracked,0
1872,earth_c,3996.51,Pg C,earth_c,1
1872,earth_c,3996.51,Pg C,atmos_c,0

1873,atmos_c,598.564,Pg C,atmos_c,0.976305
1873,atmos_c,598.564,Pg C,untracked,0.01751
1873,atmos_c,598.564,Pg C,earth_c,0.00618511

1873,earth_c,3996.33,Pg C,untracked,0
1873,earth_c,3996.33,Pg C,earth_c,1
1873,earth_c,3996.33,Pg C,atmos_c,0

1874,atmos_c,598.833,Pg C,atmos_c,0.975867
1874,atmos_c,598.833,Pg C,untracked,0.017655
1874,atmos_c,598.833,Pg C,earth_c,0.00647778

1874,earth_c,3996.16,Pg C,untracked,0
1874,earth_c,3996.16,Pg C,earth_c,1
1874,earth_c,3996.16,Pg C,atmos_c,0

1875,atmos_c,599.097,Pg C,atmos_c,0.975437
1875,atmos_c,599.097,Pg C,untracked,0.0177796
1875,atmos_c,599.097,Pg C,earth_c,0.00678364

1875,earth_c,3995.97,Pg C,untracked,0
1875,earth_c,3995.97,Pg C,earth_c,1
1875,earth_c,3995.97,Pg C,atmos_c,0

1876,atmos_c,599.365,Pg C,atmos_c,0.975001
1876,atmos_c,599.365,Pg C,untracked,0.0178991
1876,atmos_c,599.365,Pg C,earth_c,0.00710009

1876,earth_c,3995.78,Pg C,untracked,0
1876,earth_c,3995.78,Pg C,earth_c,1
1876,earth_c,3995.78,Pg C,atmos_c,0

1877,atmos_c,599.62,Pg C,atmos_c,0.974586
1877,atmos_c,599.62,Pg C,untracked,0.0179929
1877,atmos_c,599.62,Pg C,earth_c,0.00742146

1877,earth_c,3995.59,Pg C,untracked,0
1877,earth_c,3995.59,Pg C,earth_c,1
1877,earth_c,3995.59,Pg C,atmos_c,0

1878,atmos_c,599.868,Pg C,atmos_c,0.974183
1878,atmos_c,599.868,Pg C,untracked,0.0180722
1878,atmos_c,599.868,Pg C,earth_c,0.00774513

1878,earth_c,3995.4,Pg C,untracked,0
1878,earth_c,3995.4,Pg C,earth_c,1
1878,earth_c,3995.4,Pg C,atmos_c,0

1879,atmos_c,600.127,Pg C,atmos_c,0.973763
1879,atmos_c,600.127,Pg C,untracked,0.0181453
1879,atmos_c,600.127,Pg C,earth_c,0.00809172

1879,earth_c,3995.19,Pg C,untracked,0
1879,earth_c,3995.19,Pg C,earth_c,1
1879,earth_c,3995.19,Pg C,atmos_c,0

1880,atmos_c,600.409,Pg C,atmos_c,0.973306
1880,atmos_c,600.409,Pg C,untracked,0.0182134
1880,atmos_c,600.409,Pg C,earth_c,0.00848099

1880,earth_c,3994.97,Pg C,untracked,0
1880,earth_c,3994.97,Pg C,earth_c,1
1880,earth_c,3994.97,Pg C,atmos_c,0

1881,atmos_c,600.717,Pg C,atmos_c,0.972807
1881,atmos_c,600.717,Pg C,untracked,0.0183121
1881,atmos_c,600.717,Pg C,earth_c,0.00888116

1881,earth_c,3994.73,Pg C,untracked,0
1881,earth_c,3994.73,Pg C,earth_c,1
1881,earth_c,3994.73,Pg C,atmos_c,0

1882,atmos_c,601.015,Pg C,atmos_c,0.972324
1882,atmos_c,601.015,Pg C,untracked,0.0183733
1882,atmos_c,601.015,Pg C,earth_c,0.0093027

1882,earth_c,3994.48,Pg C,untracked,0
1882,earth_c,3994.48,Pg C,earth_c,1
1882,earth_c,3994.48,Pg C,atmos_c,0

1883,atmos_c,601.272,Pg C,untracked,0.018365
1883,atmos_c,601.272,Pg C,earth_c,0.00975085
1883,atmos_c,601.272,Pg C,atmos_c,0.971884

1883,earth_c,3994.22,Pg C,untracked,0
1883,earth_c,3994.22,Pg C,earth_c,1
1883,earth_c,3994.22,Pg C,atmos_c,0

1884,atmos_c,601.319,Pg C,untracked,0.0183566
1884,atmos_c,601.319,Pg C,earth_c,0.0102035
1884,atmos_c,601.319,Pg C,atmos_c,0.97144

1884,earth_c,3993.94,Pg C,untracked,0
1884,earth_c,3993.94,Pg C,earth_c,1
1884,earth_c,3993.94,Pg C,atmos_c,0

1885,atmos_c,601.134,Pg C,untracked,0.0183482
1885,atmos_c,601.134,Pg C,earth_c,0.0106584
1885,atmos_c,601.134,Pg C,atmos_c,0.970993

1885,earth_c,3993.67,Pg C,untracked,0
1885,earth_c,3993.67,Pg C,earth_c,1
1885,earth_c,3993.67,Pg C,atmos_c,0

1886,atmos_c,600.98,Pg C,untracked,0.0183396
1886,atmos_c,600.98,Pg C,earth_c,0.0111183
1886,atmos_c,600.98,Pg C,atmos_c,0.970542

1886,earth_c,3993.39,Pg C,untracked,0
1886,earth_c,3993.39,Pg C,earth_c,1
1886,earth_c,3993.39,Pg C,atmos_c,0

1887,atmos_c,600.96,Pg C,untracked,0.0183308
1887,atmos_c,600.96,Pg C,earth_c,0.011595
1887,atmos_c,600.96,Pg C,atmos_c,0.970074

1887,earth_c,3993.1,Pg C,untracked,0
1887,earth_c,3993.1,Pg C,earth_c,1
1887,earth_c,3993.1,Pg C,atmos_c,0

1888,atmos_c,601.046,Pg C,untracked,0.0183212
1888,atmos_c,601.046,Pg C,earth_c,0.0121131
1888,atmos_c,601.046,Pg C,atmos_c,0.969566

1888,earth_c,3992.79,Pg C,untracked,0
1888,earth_c,3992.79,Pg C,earth_c,1
1888,earth_c,3992.79,Pg C,atmos_c,0

1889,atmos_c,601.198,Pg C,untracked,0.0183112
1889,atmos_c,601.198,Pg C,earth_c,0.0126503
1889,atmos_c,601.198,Pg C,atmos_c,0.969038

1889,earth_c,3992.46,Pg C,untracked,0
1889,earth_c,3992.46,Pg C,earth_c,1
1889,earth_c,3992.46,Pg C,atmos_c,0

1890,atmos_c,601.363,Pg C,untracked,0.0183007
1890,atmos_c,601.363,Pg C,earth_c,0.013217
1890,atmos_c,601.363,Pg C,atmos_c,0.968482

1890,earth_c,3992.12,Pg C,untracked,0
1890,earth_c,3992.12,Pg C,earth_c,1
1890,earth_c,3992.12,Pg C,atmos_c,0

1891,atmos_c,601.529,Pg C,untracked,0.0182896
1891,atmos_c,601.529,Pg C,earth_c,0.0138173
1891,atmos_c,601.529,Pg C,atmos_c,0.967893

1891,earth_c,3991.76,Pg C,untracked,0
1891,earth_c,3991.76,Pg C,earth_c,1
1891,earth_c,3991.76,Pg C,atmos_c,0

1892,atmos_c,601.708,Pg C,untracked,0.0182782
1892,atmos_c,601.708,Pg C,earth_c,0.0144289
1892,atmos_c,601.708,Pg C,atmos_c,0.967293

1892,earth_c,3991.38,Pg C,untracked,0
1892,earth_c,3991.38,Pg C,earth_c,1
1892,earth_c,3991.38,Pg C,atmos_c,0

1893,atmos_c,601.924,Pg C,untracked,0.018267
1893,atmos_c,601.924,Pg C,earth_c,0.0150371
1893,atmos_c,601.924,Pg C,atmos_c,0.966696

1893,earth_c,3991.01,Pg C,untracked,0
1893,earth_c,3991.01,Pg C,earth_c,1
1893,earth_c,3991.01,Pg C,atmos_c,0

1894,atmos_c,602.193,Pg C,untracked,0.0182555
1894,atmos_c,602.193,Pg C,earth_c,0.0156556
1894,atmos_c,602.193,Pg C,atmos_c,0.966089

1894,earth_c,3990.63,Pg C,untracked,0
1894,earth_c,3990.63,Pg C,earth_c,1
1894,earth_c,3990.63,Pg C,atmos_c,0

1895,atmos_c,602.523,Pg C,untracked,0.0182435
1895,atmos_c,602.523,Pg C,earth_c,0.0163048
1895,atmos_c,602.523,Pg C,atmos_c,0.965452

1895,earth_c,3990.24,Pg C,untracked,0
1895,earth_c,3990.24,Pg C,earth_c,1
1895,earth_c,3990.24,Pg C,atmos_c,0

1896,atmos_c,602.874,Pg C,untracked,0.0182309
1896,atmos_c,602.874,Pg C,earth_c,0.0169806
1896,atmos_c,602.874,Pg C,atmos_c,0.964789

1896,earth_c,3989.83,Pg C,untracked,0
1896,earth_c,3989.83,Pg C,earth_c,1
1896,earth_c,3989.83,Pg C,atmos_c,0

1897,atmos_c,603.205,Pg C,untracked,0.0182179
1897,atmos_c,603.205,Pg C,earth_c,0.0176848
1897,atmos_c,603.205,Pg C,atmos_c,0.964097

1897,earth_c,3989.4,Pg C,untracked,0
1897,earth_c,3989.4,Pg C,earth_c,1
1897,earth_c,3989.4,Pg C,atmos_c,0

1898,atmos_c,603.516,Pg C,untracked,0.0182041
1898,atmos_c,603.516,Pg C,earth_c,0.0184264
1898,atmos_c,603.516,Pg C,atmos_c,0.963369

1898,earth_c,3988.95,Pg C,untracked,0
1898,earth_c,3988.95,Pg C,earth_c,1
1898,earth_c,3988.95,Pg C,atmos_c,0

1899,atmos_c,603.856,Pg C,untracked,0.0181893
1899,atmos_c,603.856,Pg C,earth_c,0.019225
1899,atmos_c,603.856,Pg C,atmos_c,0.962586

1899,earth_c,3988.46,Pg C,untracked,0
1899,earth_c,3988.46,Pg C,earth_c,1
1899,earth_c,3988.46,Pg C,atmos_c,0

1900,atmos_c,604.246,Pg C,untracked,0.0181735
1900,atmos_c,604.246,Pg C,earth_c,0.0200753
1900,atmos_c,604.246,Pg C,atmos_c,0.961751

1900,earth_c,3987.94,Pg C,untracked,0
1900,earth_c,3987.94,Pg C,earth_c,1
1900,earth_c,3987.94,Pg C,atmos_c,0

1901,atmos_c,604.692,Pg C,untracked,0.0181571
1901,atmos_c,604.692,Pg C,earth_c,0.0209589
1901,atmos_c,604.692,Pg C,atmos_c,0.960884

1901,earth_c,3987.4,Pg C,untracked,0
1901,earth_c,3987.4,Pg C,earth_c,1
1901,earth_c,3987.4,Pg C,atmos_c,0

1902,atmos_c,605.167,Pg C,untracked,0.0181403
1902,atmos_c,605.167,Pg C,earth_c,0.0218661
1902,atmos_c,605.167,Pg C,atmos_c,0.959994

1902,earth_c,3986.84,Pg C,untracked,0
1902,earth_c,3986.84,Pg C,earth_c,1
1902,earth_c,3986.84,Pg C,atmos_c,0

1903,atmos_c,605.573,Pg C,untracked,0.0181224
1903,atmos_c,605.573,Pg C,earth_c,0.0228318
1903,atmos_c,605.573,Pg C,atmos_c,0.959046

1903,earth_c,3986.25,Pg C,untracked,0
1903,earth_c,3986.25,Pg C,earth_c,1
1903,earth_c,3986.25,Pg C,atmos_c,0

1904,atmos_c,605.883,Pg C,untracked,0.0181038
1904,atmos_c,605.883,Pg C,earth_c,0.0238337
1904,atmos_c,605.883,Pg C,atmos_c,0.958062

1904,earth_c,3985.63,Pg C,untracked,0
1904,earth_c,3985.63,Pg C,earth_c,1
1904,earth_c,3985.63,Pg C,atmos_c,0

1905,atmos_c,606.214,Pg C,untracked,0.0180843
1905,atmos_c,606.214,Pg C,earth_c,0.0248852
1905,atmos_c,606.214,Pg C,atmos_c,0.95703

1905,earth_c,3984.98,Pg C,untracked,0
1905,earth_c,3984.98,Pg C,earth_c,1
1905,earth_c,3984.98,Pg C,atmos_c,0

1906,atmos_c,606.694,Pg C,untracked,0.0180636
1906,atmos_c,606.694,Pg C,earth_c,0.0260036
1906,atmos_c,606.694,Pg C,atmos_c,0.955933

1906,earth_c,3984.3,Pg C,untracked,0
1906,earth_c,3984.3,Pg C,earth_c,1
1906,earth_c,3984.3,Pg C,atmos_c,0

1907,atmos_c,607.292,Pg C,untracked,0.0180408
1907,atmos_c,607.292,Pg C,earth_c,0.0272298
1907,atmos_c,607.292,Pg C,atmos_c,0.954729

1907,earth_c,3983.55,Pg C,untracked,0
1907,earth_c,3983.55,Pg C,earth_c,1
1907,earth_c,3983.55,Pg C,atmos_c,0

1908,atmos_c,607.907,Pg C,untracked,0.0180183
1908,atmos_c,607.907,Pg C,earth_c,0.0284434
1908,atmos_c,607.907,Pg C,atmos_c,0.953538

1908,earth_c,3982.78,Pg C,untracked,0
1908,earth_c,3982.78,Pg C,earth_c,1
1908,earth_c,3982.78,Pg C,atmos_c,0

1909,atmos_c,608.511,Pg C,untracked,0.0179954
1909,atmos_c,608.511,Pg C,earth_c,0.0296825
1909,atmos_c,608.511,Pg C,atmos_c,0.952322

1909,earth_c,3982.02,Pg C,untracked,0
1909,earth_c,3982.02,Pg C,earth_c,1
1909,earth_c,3982.02,Pg C,atmos_c,0

1910,atmos_c,609.147,Pg C,untracked,0.0179714
1910,atmos_c,609.147,Pg C,earth_c,0.0309732
1910,atmos_c,609.147,Pg C,atmos_c,0.951055

1910,earth_c,3981.21,Pg C,untracked,0
1910,earth_c,3981.21,Pg C,earth_c,1
1910,earth_c,3981.21,Pg C,atmos_c,0

1911,atmos_c,609.778,Pg C,untracked,0.0179469
1911,atmos_c,609.778,Pg C,earth_c,0.0322947
1911,atmos_c,609.778,Pg C,atmos_c,0.949758

1911,earth_c,3980.39,Pg C,untracked,0
1911,earth_c,3980.39,Pg C,earth_c,1
1911,earth_c,3980.39,Pg C,atmos_c,0

1912,atmos_c,610.389,Pg C,untracked,0.0179214
1912,atmos_c,610.389,Pg C,earth_c,0.0336708
1912,atmos_c,610.389,Pg C,atmos_c,0.948408

1912,earth_c,3979.53,Pg C,untracked,0
1912,earth_c,3979.53,Pg C,earth_c,1
1912,earth_c,3979.53,Pg C,atmos_c,0

1913,atmos_c,610.955,Pg C,untracked,0.0178942
1913,atmos_c,610.955,Pg C,earth_c,0.0351363
1913,atmos_c,610.955,Pg C,atmos_c,0.946969

1913,earth_c,3978.62,Pg C,untracked,0
1913,earth_c,3978.62,Pg C,earth_c,1
1913,earth_c,3978.62,Pg C,atmos_c,0

1914,atmos_c,611.428,Pg C,untracked,0.0178687
1914,atmos_c,611.428,Pg C,earth_c,0.0365137
1914,atmos_c,611.428,Pg C,atmos_c,0.945618

1914,earth_c,3977.72,Pg C,untracked,0
1914,earth_c,3977.72,Pg C,earth_c,1
1914,earth_c,3977.72,Pg C,atmos_c,0

1915,atmos_c,611.863,Pg C,untracked,0.0178441
1915,atmos_c,611.863,Pg C,earth_c,0.0378373
1915,atmos_c,611.863,Pg C,atmos_c,0.944319

1915,earth_c,3976.88,Pg C,untracked,0
1915,earth_c,3976.88,Pg C,earth_c,1
1915,earth_c,3976.88,Pg C,atmos_c,0

1916,atmos_c,612.353,Pg C,untracked,0.0178183
1916,atmos_c,612.353,Pg C,earth_c,0.0392276
1916,atmos_c,612.353,Pg C,atmos_c,0.942954

1916,earth_c,3976.01,Pg C,untracked,0
1916,earth_c,3976.01,Pg C,earth_c,1
1916,earth_c,3976.01,Pg C,atmos_c,0

1917,atmos_c,612.912,Pg C,untracked,0.017791
1917,atmos_c,612.912,Pg C,earth_c,0.0407027
1917,atmos_c,612.912,Pg C,atmos_c,0.941506

